	name	fold	tstat	pvalue	anova	mzmed	mzmin	mzmax	rtmed	rtmin	rtmax	npeaks	t1_0	t2_60	t3_180	metlin	10-0	13-0	14-0	15-0	16-0	17-0	18-0	2-0	3-0	4-0	5-0	6-0	7-0	9-0	10-60	13-60	14-60	15-60	16-60	17-60	18-60	2-60	3-60	4-60	5-60	6-60	7-60	9-60	10-180	13-180	14-180	15-180	16-180	17-180	18-180	2-180	3-180	4-180	5-180	6-180	7-180	9-180
109	M281T149	2.07906288427716	1.44714263296815	0.168225467309826	0.246834987208546	281.178624085463	281.113135492257	281.229379921866	149.1015	141.998	160.282	18	4	7	7	http://metlin.scripps.edu/metabo_list.php?mass_min=280.03&mass_max=280.33	12628995.0669251	8604092.89388148	5187882.40612772	10527371.1035632	8214027.88567288	8364630.40520338	26984254.2727737	5294658.05341188	32237855.1276582	10449602.8704219	8393643.66342774	5222281.51316177	6936178.1389882	2915032.42582504	13035681.8562746	7096212.20118215	3745484.22304183	9281990.1309719	6039718.99900221	7309370.70700892	13127349.4547482	116229894.586209	42013397.2628983	23349708.9938104	15270522.384823	5605206.0115046	23962479.3084993	29868431.4210115	4935253.63039933	4133638.43733016	4946183.94433381	6960192.03417357	4356600.55888307	28228441.4533045	76598056.1209006	16017139.9596327	135638618.750406	22079209.5010426	10580552.417078	88375252.7529462	3505203.01202594	7452727.7469882
110	M77T153	1.65691516183989	1.42034256075987	0.169423124620958	0.0406908940665874	77.3725649213088	77.3439106945267	77.432066305377	153.1695	148.075	158.452	34	13	12	9	http://metlin.scripps.edu/metabo_list.php?mass_min=76.22&mass_max=76.52	30970183.7388635	10779109.5770327	5136959.97264005	11905619.2985879	3514733.25225396	6249478.95737187	26139883.5124834	8783287.95138395	47731199.6689386	6223951.29935447	9586511.27085291	10426719.5424435	12604647.5176608	1181792.09562059	27817056.8671115	14899522.4250455	4674006.58484118	35119911.3525395	3106903.6774745	13624842.2473527	39708952.8392758	38239955.8439935	73533864.1025167	13398328.5620335	31925772.6886631	14068037.4018246	4449544.48592012	2291943.64925209	3542574.54949389	1080868.8285848	1113593.48737031	4459784.54025486	687549.30488682	6229787.36003386	18992849.5129854	5934334.24632765	30136894.2361319	3078370.39087379	15616454.9427928	21360314.7777071	470909.222308648	751816.450529684
111	M130T376	1.45072841174616	1.41520779044115	0.169672812039668	0.00948822562815813	130.060015543957	130.041071828273	130.081161873809	375.5575	371.64	388.034	42	14	14	14	http://metlin.scripps.edu/metabo_list.php?mass_min=128.91&mass_max=129.21	188114250.78238	70283399.13664	145509776.753998	452033748.121059	98798477.4664394	172525187.725684	180514340.063321	61855413.0293021	286487246.385835	181645285.055264	35304193.174105	79958245.5904612	147844314.113512	42636493.1326957	184816543.471914	107719257.353976	185644147.330389	442538881.622077	91887785.746447	391466915.675172	250297872.371691	315954887.080726	391519747.880413	428216169.386984	88589975.7452235	102631053.735646	63632705.8332425	64735452.167525	34865015.182841	16894170.2064126	11246505.4111824	94454168.2781439	18810864.3834601	174728268.426525	163719407.284471	65515522.9122026	242504748.141585	108466995.693707	53331138.550803	151660279.879287	11040109.5619444	5510955.33718248
112	M530T535	1.33742474185512	1.41574697567558	0.169934976368328	0.0410041501305956	529.539296016109	529.528044186076	529.552691346196	535.234	476.368	539.764	40	14	13	13	http://metlin.scripps.edu/metabo_list.php?mass_min=528.39&mass_max=528.69	159908758.877699	71330515.5292993	117200940.793954	95357407.4671339	51509698.4173607	64128323.5660738	57921534.1062526	32691032.1950151	63142445.1979043	50369947.3333293	37029936.2176023	39157699.03405	61632685.1863477	132573143.794084	158086859.370743	79510462.9059426	185775906.186397	77662558.2160378	87380832.9910889	179913224.216662	78096183.7385973	72722271.713609	47977325.0533243	83886803.0521336	49361688.1424894	41263199.7678833	57181100.4459376	184017336.304422	50388288.9305445	58206875.4493118	48618970.1049442	71465073.9899075	86465812.5928173	78837126.579597	57193451.1585	55491553.2980153	65051217.7779403	49175370.0054874	50913168.9803313	38703055.8992484	36310274.1507182	95314593.9332785
113	M129T377	1.48348095661056	1.41145776075597	0.170338586015158	0.00757152591798645	129.070156771581	128.990621121951	129.117583916726	377.266	371.64	389.157	35	14	12	9	http://metlin.scripps.edu/metabo_list.php?mass_min=127.92&mass_max=128.22	27222616.1788288	11215186.3186112	23639210.1695169	73083069.4564899	16557720.1264836	27790037.5041202	25690095.3086442	5855152.69367197	34344719.9170547	23969264.5904721	4156854.1166052	8480489.07985142	19469023.6383044	2500463.84353443	29672836.1334308	18866679.2435519	28022587.6154952	70114371.6040511	12835179.9481081	60773097.6278292	37225635.0041726	41604141.5441811	52613140.3635468	57640018.1551247	11993837.8281825	13143737.7847665	7420039.11280664	9014194.35607606	4885204.9373795	2938582.95972953	1746677.78964985	13262231.375197	3159526.59294043	24873900.1749428	23249283.3401399	6290005.22645442	30434256.6632255	13579754.403441	6960602.07025543	16582323.2910507	1708212.53497446	1230070.54793085
114	M110T51	1.41783845959996	1.41475847510287	0.170353369696728	0.00513262995352235	110.130969999829	110.106203443219	110.157067153554	51.206	49.151	94.701	24	9	10	4	http://metlin.scripps.edu/metabo_list.php?mass_min=108.98&mass_max=109.28	7612143.85640225	1792924.47952956	4135205.14890727	5162822.40655729	1974434.83683644	3575468.8327355	3787556.09518761	1127093.76864242	8530723.7937421	668889.330144666	2491969.29232784	1547172.28484603	5481600.55481912	6056585.18108002	5701894.40638536	2633465.18242219	4161882.67121204	3320678.93540782	1140491.60766323	8656261.70587371	11643142.981598	5536757.00095138	7878413.70982025	1808644.09863672	2806060.83523783	2878884.60301732	11998083.9814428	6320052.47367819	558591.680302734	653432.605881586	561784.049554888	804247.602424955	554138.916428035	5269374.11391406	3628585.98564491	1134220.81503561	6445846.27616636	887015.439918269	1521126.66042596	2853412.40011392	1394349.29775926	660599.805042586
115	M301T435	1.66418077813697	1.41570165727554	0.172973619333762	0.0278749989347184	301.31721735373	301.259913449939	301.343614608667	434.704	428.772	438.724	31	12	12	7	http://metlin.scripps.edu/metabo_list.php?mass_min=300.17&mass_max=300.47	29495092.2387076	10667608.5890906	6367713.84427398	29384894.1582594	9909685.76817301	16092316.31025	7097455.88958445	10026050.6679298	32621876.4952161	39119125.3235802	51238743.8886153	6403926.62299174	8511154.47215532	6290771.27658785	32081068.6734884	9502735.76939844	12672516.9339296	21275533.4462387	9031261.72991423	36625671.7565069	20437304.7276897	50575638.9827344	28689331.3079617	114987874.636937	65133371.1392373	9217330.49138628	5045450.70806023	22781250.7450926	3070639.54497103	2040512.59526032	1747060.56828968	3351032.96982744	2439149.91231408	8716931.50917151	11704225.8120927	7944651.47583537	18100609.9813602	27065900.7164406	37341779.1828047	13644707.5703167	1386468.07943479	3651377.02722619
116	M169T595	1.42146288365384	1.40950028963495	0.175447328788748	0.447963768752422	168.977022767259	168.956971032973	169.021042727467	594.6335	591.414	597.01	22	8	8	6	http://metlin.scripps.edu/metabo_list.php?mass_min=167.83&mass_max=168.13	1058933.62070013	2334467.79459375	1593536.08609412	1696274.23589909	1775441.60944667	2301030.98430487	3067804.19816717	1615836.30793879	5377078.05687289	3486962.78493341	2492790.05663972	1457179.69938692	3805193.36271854	2336529.93244228	1366938.19995524	2347067.49480922	1794379.69706589	2286723.78692895	1745149.25004704	1765413.37179117	5967821.94798238	5684758.86171818	8974672.43204675	7281202.44624297	4307467.26044126	1595844.21035083	1972112.89154407	1807433.36659616	1275008.04931608	787197.304003799	706238.128240487	819545.798431225	697482.574365015	2881158.98716402	2474446.34717244	4035581.06349556	9453653.39943842	1870982.29303248	5853751.19789752	5752674.24818299	454993.958947003	1503619.96113505
117	M61T681	1.74780160906981	1.39482135791268	0.177889212954219	0.0154063345524933	60.7130390386406	60.6710111813647	60.7398446926434	681.32	675.863	687.493	24	5	7	12	http://metlin.scripps.edu/metabo_list.php?mass_min=59.56&mass_max=59.86	10943974.0603321	751199.162999357	252513.6973827	3706369.31172255	1754951.9567517	2106807.32759738	2461336.75582665	1369220.62325099	1939233.3216098	8294579.18540283	951701.966583889	4196316.0901622	4860404.74083246	342047.246086298	13813890.0212828	1160899.8649979	1199119.13710277	8128155.05818545	3696991.12427511	5116007.61112939	17043948.1458709	3264779.27333705	1703801.5292155	13455005.3424901	1556961.14640058	4509481.45530285	1062805.39450825	1070225.17285701	3944383.86430715	2616130.32604121	94983.5124291833	3658341.35712141	4353811.63124597	13969171.8152483	24776244.0541385	16028048.6450794	25578189.4530032	13499981.0947461	10548452.5372581	27285362.3551679	722468.038222498	2244606.51683195
118	M209T434	1.31265681693425	1.38238736713254	0.179112924109318	0.00011815282189043	209.050498390841	208.976552288293	209.097328816592	434.393	431.652	442.653	25	11	11	3	http://metlin.scripps.edu/metabo_list.php?mass_min=207.9&mass_max=208.2	16691040.4721156	8067535.37064448	7413785.93051529	15031597.0033387	7273052.81815556	8824441.95354683	13803416.5433992	2830226.6362474	16878369.4758875	5688583.06662861	4414585.0134537	2875433.82839906	8299020.97537285	7546180.71144324	14334017.5376477	10851843.7870197	9860527.03910713	10907220.740333	4042261.38917088	12938363.2551389	25000860.6867585	16392425.5158762	17775165.5596684	9639018.66779947	13440455.9687647	2929142.66920405	3987533.72140008	12819782.1249707	2602247.80244168	2073471.09868433	2160421.57844159	1834910.99961374	2036767.33747919	7022099.84069789	5355978.21657604	2418568.3722594	8849508.42748193	3231364.46254877	3959347.12670373	5435651.01343313	1005871.54630746	2688167.01923982
119	M304T519	1.90536267674258	1.38836592834778	0.181077329754108	0.117343207442549	304.31166981319	304.276786859588	304.34286677677	518.896	516.37	522.779	20	3	7	10	http://metlin.scripps.edu/metabo_list.php?mass_min=303.16&mass_max=303.46	29754182.3667411	4481490.93650889	2106225.45767092	4457767.37846608	13779136.7526845	3166717.83871063	5126611.57599774	3273119.12317824	4004409.25116372	8619034.51679471	3332798.47727554	5950642.79185458	5345757.95375441	1134067.6069053	52217835.4889867	6835086.62201645	3208654.53420426	8550514.34472038	19809925.4634576	6499849.00815089	38091645.4214797	3782340.9288544	5070614.01065457	15555707.5998733	7383667.4055097	7498369.70611265	2751952.84513682	2861508.82768103	13603574.0331469	6983454.52041967	1208603.02459115	4602179.59571777	8913581.5642457	27080373.2276531	119452501.037386	16329188.519067	48322531.1697614	14826716.1477561	18356479.0531969	33130464.9103977	1485496.42885107	5212180.27586124
120	M85T603	1.99665535905706	1.39516462882015	0.182007313868003	0.0018377694786066	85.2733330397426	85.255678794652	85.319299779018	603.2075	599.918	609.073	30	7	10	13	http://metlin.scripps.edu/metabo_list.php?mass_min=84.12&mass_max=84.42	18462760.845532	3597350.29415549	939288.536591628	8509314.44377984	10485901.9367416	5146017.35872357	5985651.53406955	3263189.78471087	3492238.60962777	23313714.8242844	2173932.05923197	14836934.7790845	8575472.11478492	1098052.15608696	23701095.8696586	3736039.94836272	1245081.3342103	14669147.5271223	15180684.6596907	9058645.58662222	72336855.377251	4769171.00582375	6045458.62995764	43115451.8153987	4023372.2884723	16358919.4792731	3895413.80129286	1256792.68931588	46308012.7411194	27686434.7347146	742693.325782058	23472104.2061043	26353620.5413474	81096551.4414774	274904836.698921	48928262.4210992	144300719.635726	50061945.2170199	52382493.8233467	145283556.460515	4542589.08118613	22468415.9728255
121	M288T438	1.49543485314189	1.37199112149517	0.182013573452052	0.0866193106144534	288.281195622061	288.176170729288	288.330444506243	438.057	372.345	458.69	18	3	10	5	http://metlin.scripps.edu/metabo_list.php?mass_min=287.13&mass_max=287.43	81684591.7330185	8299623.33755336	7657697.75521974	34686197.6727539	8996753.92670027	9599602.14417442	6604643.94557072	7416368.72473487	33439608.0438392	14835817.019901	20046007.8546445	14785024.6674058	12931072.017357	13617530.9284219	76204707.2501251	13129792.9105073	17505826.8655198	27386928.894585	9125533.61092154	34881821.8772748	25320738.3632564	41945465.1690901	42476341.0741054	34846143.8289661	32659346.7685652	17302815.6669996	10638716.425	27223039.160653	6300415.82190392	4873477.24744194	2034375.05773127	11378324.314018	4358760.49508577	19785051.7336764	31328063.3021153	19204311.2701668	33642173.6496201	14309526.3264607	22544529.7319995	33529842.2861874	5646658.64978018	5015034.68361153
122	M212T686	1.37731892474465	1.36506609255888	0.185283513208506	0.000201606518995106	212.067676320953	212.046424635734	212.11925851046	685.865	682.966	696.544	21	10	10	1	http://metlin.scripps.edu/metabo_list.php?mass_min=210.92&mass_max=211.22	4332655.61747623	5461588.93319506	3614105.08980665	8655653.679204	5130226.82437982	3395412.12374461	6849855.24810839	1910001.71817476	12803682.8478349	1832310.81175863	7666259.47242317	2705904.94286699	2241984.36678795	5970362.78967493	4893999.12304842	7649488.33063282	3339758.22231094	10435254.9428884	3684464.04652108	4136410.97763783	9472057.06693572	7704471.55239529	17613794.3387987	3386796.55033786	13262797.5306527	4162294.41809294	2366937.63688062	7843515.78191586	911478.796074266	744699.713253908	941307.961846033	1297070.13795907	800268.920017577	1363852.67237689	2871128.12670256	792298.049349238	5387893.33299843	1158879.39345704	2785324.99783824	2600426.71599223	553053.582099141	823607.479804408
123	M266T379	1.47902972220298	1.35542615678032	0.187255615606285	0.00471881556739773	266.121949354283	266.062823075967	266.169164815137	378.523	372.706	388.626	41	14	14	13	http://metlin.scripps.edu/metabo_list.php?mass_min=264.97&mass_max=265.27	185584758.7542	50957737.6689481	152115570.983276	405695418.081652	70750119.3086023	128842582.323964	136267082.038408	29980464.8099176	160724911.826836	105638146.256185	18994681.2491942	43622153.6746545	78666693.4941275	50437146.8969916	180576961.390655	82279996.0787499	190616404.364726	390073229.785064	67241824.4314716	356539745.105707	217506409.056024	213503257.967871	224697163.640674	269536247.364143	51032737.5723934	46910888.2090997	35467862.4375852	67497745.602935	23667724.449	12196400.3323744	8086351.16747898	67582273.4616455	13064430.4694303	128648634.450485	118639033.425	30112640.107079	128139830.585619	45669015.3788913	25860255.0186235	72040690.3805055	4927715.83973531	3250564.7054969
124	M84T384	1.56110018880893	1.34991284909096	0.191392301892987	0.0385562990362697	84.3007815736484	84.2724846480824	84.3269394669483	384.0305	371.714	399.054	38	14	13	11	http://metlin.scripps.edu/metabo_list.php?mass_min=83.15&mass_max=83.45	27542660.9455519	10168440.8812442	21149589.6472993	70572671.118406	15522516.3127711	24052667.3415733	28138791.6222906	19248462.2481016	94199255.5513151	57630092.4995567	10029298.4039441	23706645.1638456	48443888.4816496	6455865.93204761	27530458.5430882	15905990.306951	28979117.9292965	69452649.4442483	13551251.4028174	56503876.992598	34365261.725602	107683541.533931	129404159.418322	138700690.644901	27187321.4337081	33818430.2194632	20639488.01311	9483315.57550781	4183510.1307726	2506395.24522535	1890852.72441941	12589424.0410112	2090141.96187606	24121063.4745424	22559057.44125	18750282.7980244	73976977.2443272	33411100.8006293	14144435.0862772	51480267.5867856	3495183.95092479	1370294.63204623
125	M205T603	2.14869077653194	1.36462139541798	0.192177999355279	0.00229226945744212	205.081401244429	205.004128415301	205.131781087301	602.6585	599.592	608.473	26	7	7	12	http://metlin.scripps.edu/metabo_list.php?mass_min=203.93&mass_max=204.23	8304069.61184257	1320007.75076767	375144.596654511	3269459.77673988	4601430.60156551	2600093.60090639	3002000.86510566	1650147.91162329	1840953.18280026	11665888.3196561	1108181.86001839	6550585.60529293	4146098.40640189	532813.680243531	10448469.5042503	1769323.09970772	425441.740687803	6497471.66104182	7201969.73260638	3390480.27828424	40338091.8399512	2262032.60241061	2578677.2791655	22275079.8028573	1757957.30675968	8356516.50707724	1592131.40286027	618413.117168703	23573925.1444103	13593279.9370671	208573.765001415	11270720.140741	13210080.7081615	40510178.8413849	149452215.78108	24127149.7526562	78097421.6102365	27562495.5567137	29048043.9700757	78506289.344098	1868567.45003185	9760804.80623479
126	M265T378	1.4413979094824	1.33605681933447	0.193356114609616	0.00524031184098202	265.134326315815	265.095712415276	265.169111256226	378.0905	372.827	387.657	42	14	14	14	http://metlin.scripps.edu/metabo_list.php?mass_min=263.98&mass_max=264.28	1228881096.0326	364954386.044693	1068973932.65926	2596770805.75365	524300073.143295	857469435.707891	919704960.159878	224537569.667852	1024807985.28939	677301895.69338	142962447.429656	315627065.943638	554901526.339309	347788534.988254	1205012106.46519	574991303.332333	1250096699.15112	2450649847.45716	471764090.521075	2308787789.14104	1500852303.37886	1348188561.47902	1426540231.01035	1661536714.76204	349295397.422443	378764423.61435	252836879.259	458383216.807547	174364292.244974	95254059.0224389	61015056.6904345	477623714.90773	99712328.9736909	876706538.980425	800137846.199999	237662038.936014	881420462.672772	434279103.914351	204238261.920321	545798675.704086	46661336.5270277	22991302.823
